user_id,age,gender,occupation,device_type,daily_phone_hours,social_media_hours,work_productivity_score,sleep_hours,stress_level,app_usage_count,caffeine_intake_cups,weekend_screen_time_hours
U15348,20,Male,Business Owner,Android,9,7,10,8,4,41,5,5
U15349,43,Male,Freelancer,iOS,5,2,5,8,7,56,4,4
U15350,58,Male,Professional,Android,2,1,1,4,2,60,2,6
U15351,24,Other,Freelancer,Android,2,2,10,6,7,19,2,3
U15352,39,Other,Professional,iOS,4,3,1,7,3,14,0,7
U15353,50,Other,Professional,iOS,2,4,1,6,1,53,4,14
U15354,22,Male,Student,Android,7,8,3,6,7,46,6,11
U15355,35,Male,Business Owner,iOS,10,7,8,4,3,21,1,4
U15356,53,Other,Business Owner,iOS,4,3,8,7,6,37,0,4
U15357,52,Female,Business Owner,iOS,7,1,5,7,9,39,6,11
U15358,52,Male,Business Owner,iOS,7,6,9,6,3,46,5,7
U15359,23,Female,Student,Android,6,7,7,4,3,8,6,13
U15360,21,Other,Freelancer,Android,2,4,6,7,5,31,5,9
U15361,46,Male,Freelancer,iOS,12,5,4,5,4,13,4,8
U15362,54,Other,Professional,iOS,4,3,2,6,8,53,0,9
U15363,51,Other,Professional,Android,9,7,6,5,8,44,2,9
U15364,33,Male,Business Owner,iOS,5,2,10,7,6,45,3,4
U15365,33,Other,Professional,iOS,2,3,6,9,6,55,5,3
U15366,34,Male,Professional,Android,7,5,1,5,4,51,4,5
U15367,29,Other,Professional,iOS,1,2,7,6,8,48,0,13
U15368,59,Other,Professional,iOS,7,2,10,5,8,55,5,6
U15369,33,Other,Student,iOS,6,6,10,6,4,28,0,10
U15370,32,Other,Freelancer,Android,4,6,2,6,4,39,1,8
U15371,47,Other,Student,Android,9,4,2,7,10,50,1,5
U15372,29,Male,Professional,Android,10,6,7,7,7,15,2,11
U15373,20,Female,Freelancer,iOS,4,3,2,9,5,15,6,13
U15374,56,Male,Student,Android,10,1,2,7,2,28,5,6
U15375,35,Other,Professional,Android,6,5,3,6,4,57,6,6
U15376,53,Male,Freelancer,Android,10,5,8,5,6,21,4,8
U15377,35,Other,Business Owner,Android,9,7,2,6,6,11,1,4
U15378,23,Other,Professional,Android,10,2,2,8,2,58,0,6
U15379,30,Other,Student,Android,9,3,4,7,5,22,0,9
U15380,22,Male,Freelancer,Android,3,2,10,8,6,59,0,7
U15381,26,Other,Professional,Android,11,6,5,8,7,14,3,7
U15382,51,Male,Business Owner,iOS,11,4,8,7,5,46,3,13
U15383,37,Other,Freelancer,iOS,1,4,7,8,4,9,3,10
U15384,21,Other,Student,Android,11,1,7,8,5,34,1,2
U15385,31,Female,Business Owner,Android,11,4,6,4,6,22,6,3
U15386,32,Other,Business Owner,Android,10,2,2,4,3,46,2,11
U15387,33,Male,Student,Android,7,2,10,6,8,35,0,8
U15388,55,Male,Business Owner,Android,6,7,4,9,5,9,0,5
U15389,55,Female,Freelancer,Android,11,3,9,7,7,50,4,6
U15390,48,Female,Business Owner,iOS,9,5,10,8,1,24,3,11
U15391,47,Male,Freelancer,Android,4,6,4,8,1,37,2,8
U15392,24,Male,Business Owner,iOS,4,6,6,8,4,50,6,6
U15393,52,Other,Business Owner,Android,8,8,9,7,6,9,5,6
U15394,21,Male,Freelancer,iOS,8,2,1,4,5,31,0,12
U15395,38,Female,Professional,iOS,8,7,7,6,5,16,6,9
U15396,58,Other,Freelancer,Android,7,2,1,7,3,58,1,2
U15397,22,Female,Professional,Android,6,8,5,5,8,49,3,3
U15398,30,Female,Professional,iOS,3,5,2,7,4,10,3,7
U15399,48,Female,Freelancer,iOS,4,4,2,8,2,26,4,8
U15400,25,Other,Business Owner,Android,7,7,1,8,1,40,3,10
U15401,46,Male,Student,Android,6,6,6,5,6,33,5,4
U15402,23,Male,Professional,iOS,8,6,5,6,7,23,6,8
U15403,48,Other,Student,Android,7,6,4,6,6,11,6,2
U15404,30,Male,Professional,Android,2,7,10,7,6,52,5,13
U15405,24,Other,Professional,Android,5,6,8,8,5,25,6,5
U15406,52,Female,Business Owner,Android,8,7,7,8,10,29,6,2
U15407,55,Other,Student,Android,1,5,3,8,6,45,2,3
U15408,31,Female,Student,Android,10,1,4,6,5,28,4,7
U15409,56,Other,Student,Android,7,6,6,5,4,32,5,12
U15410,49,Female,Professional,iOS,10,3,10,4,10,49,5,6
U15411,37,Other,Professional,iOS,7,2,2,8,6,10,4,8
U15412,54,Male,Freelancer,iOS,8,8,1,6,6,54,1,3
U15413,18,Male,Business Owner,Android,10,5,9,6,4,60,0,7
U15414,55,Female,Professional,Android,5,7,6,9,2,14,1,12
U15415,45,Male,Business Owner,iOS,3,6,8,5,5,19,0,3
U15416,25,Female,Professional,Android,4,7,10,9,2,58,2,4
U15417,46,Other,Professional,iOS,9,2,6,5,5,31,4,8
U15418,59,Male,Professional,iOS,5,2,10,8,9,50,0,4
U15419,30,Female,Freelancer,iOS,7,4,4,4,6,49,2,6
U15420,55,Male,Student,iOS,6,3,5,4,2,58,5,5
U15421,58,Other,Student,Android,11,6,1,4,9,47,1,10
U15422,57,Other,Professional,Android,2,5,7,8,3,31,6,10
U15423,47,Other,Professional,Android,8,2,6,9,1,27,3,12
U15424,18,Male,Business Owner,iOS,1,3,5,6,2,39,3,5
U15425,34,Male,Student,Android,5,6,7,5,3,16,4,11
U15426,44,Other,Business Owner,Android,11,6,5,8,10,32,5,6
U15427,56,Male,Business Owner,Android,7,2,1,6,4,46,2,9
U15428,35,Female,Student,Android,6,5,1,8,3,11,5,11
U15429,49,Female,Professional,iOS,11,3,6,5,10,20,2,6
U15430,58,Female,Student,Android,6,3,9,8,2,35,5,4
U15431,29,Other,Student,iOS,5,6,7,7,9,5,1,9
U15432,39,Male,Freelancer,Android,3,2,10,6,7,9,1,4
U15433,50,Female,Professional,Android,6,8,10,7,4,40,4,12
U15434,48,Female,Business Owner,iOS,7,2,3,8,7,44,6,11
U15435,50,Male,Student,iOS,9,1,2,4,6,21,1,12
U15436,36,Male,Student,iOS,3,3,8,9,3,44,5,6
U15437,59,Male,Professional,Android,8,1,3,9,8,58,4,6
U15438,37,Male,Student,iOS,1,2,2,6,2,19,4,9
U15439,34,Other,Freelancer,iOS,4,1,4,4,3,7,1,3
U15440,52,Female,Professional,iOS,11,7,4,5,5,20,3,9
U15441,33,Female,Professional,Android,1,5,8,8,10,31,6,11
U15442,39,Other,Business Owner,Android,7,7,5,8,2,24,1,14
U15443,35,Male,Business Owner,Android,12,4,9,7,6,51,0,2
U15444,53,Male,Freelancer,iOS,3,3,7,5,1,34,3,5
U15445,50,Male,Professional,iOS,8,7,6,6,8,11,6,10
U15446,37,Female,Student,Android,3,4,7,7,9,10,5,10
U15447,58,Male,Professional,iOS,1,6,3,9,7,39,1,4
U15448,46,Other,Freelancer,iOS,8,2,3,6,3,32,4,11
U15449,25,Other,Business Owner,Android,2,7,3,5,10,8,6,5
U15450,29,Female,Freelancer,Android,2,7,3,6,2,50,2,6
U15451,49,Other,Professional,Android,5,1,9,6,10,11,1,13
U15452,18,Female,Professional,iOS,9,4,4,4,6,35,6,11
U15453,38,Male,Student,Android,9,1,3,7,1,16,0,10
U15454,50,Female,Freelancer,Android,4,8,7,5,6,5,5,9
U15455,48,Female,Professional,Android,3,7,5,5,3,38,4,9
U15456,49,Other,Student,Android,3,4,7,5,8,12,0,6
U15457,28,Male,Business Owner,Android,9,2,6,9,1,33,1,8
U15458,29,Female,Business Owner,iOS,8,2,2,8,4,50,3,5
U15459,22,Female,Freelancer,iOS,8,4,10,7,4,55,2,7
U15460,45,Other,Freelancer,iOS,12,5,8,8,8,46,5,6
U15461,37,Female,Freelancer,Android,8,2,10,7,10,50,5,5
U15462,24,Male,Freelancer,Android,6,3,7,5,5,7,1,8
U15463,46,Male,Student,Android,6,1,3,9,8,22,3,5
U15464,39,Other,Business Owner,Android,11,1,4,5,1,53,6,8
U15465,58,Male,Freelancer,iOS,2,1,7,7,6,17,5,10
U15466,52,Female,Professional,Android,6,4,8,6,10,15,4,7
U15467,29,Female,Student,iOS,7,6,4,8,1,60,1,8
U15468,30,Female,Business Owner,iOS,11,3,7,5,8,34,2,12
U15469,24,Other,Business Owner,iOS,9,8,4,8,1,51,3,5
U15470,32,Female,Professional,Android,2,3,7,8,3,10,1,8
U15471,31,Male,Student,iOS,9,3,2,5,10,12,6,8
U15472,37,Female,Student,Android,2,1,4,5,6,13,3,14
U15473,50,Male,Freelancer,iOS,11,7,9,7,4,11,1,13
U15474,37,Other,Business Owner,iOS,2,7,10,9,4,28,5,7
U15475,38,Male,Freelancer,iOS,1,2,1,5,4,18,5,5
U15476,51,Female,Professional,Android,5,3,8,6,10,37,1,5
U15477,48,Male,Freelancer,iOS,4,5,8,8,10,7,2,2
U15478,24,Female,Business Owner,Android,3,2,10,9,5,29,0,4
U15479,37,Male,Freelancer,Android,7,7,10,8,10,11,3,11
U15480,57,Female,Professional,Android,7,1,8,6,6,52,3,6
U15481,31,Female,Business Owner,Android,3,6,2,7,9,54,4,7
U15482,54,Other,Freelancer,Android,3,4,3,7,2,47,0,6
U15483,27,Other,Professional,Android,4,1,1,7,1,27,5,7
U15484,38,Male,Business Owner,iOS,11,1,2,8,2,30,1,5
U15485,28,Female,Business Owner,iOS,8,7,9,4,10,36,3,10
U15486,30,Male,Student,iOS,6,6,9,8,3,52,1,14
U15487,43,Other,Student,iOS,3,5,1,8,1,57,2,9
U15488,28,Male,Business Owner,Android,8,2,2,5,9,12,5,6
U15489,28,Other,Professional,Android,7,1,6,6,5,13,6,12
U15490,57,Male,Student,iOS,6,8,10,4,9,13,0,5
U15491,60,Female,Student,iOS,8,2,5,9,5,33,0,4
U15492,28,Male,Business Owner,iOS,2,7,8,6,7,5,5,12
U15493,38,Male,Professional,Android,8,7,4,8,3,42,5,13
U15494,51,Female,Student,iOS,7,3,2,7,8,35,0,13
U15495,48,Male,Professional,Android,6,6,2,8,3,8,1,6
U15496,59,Male,Business Owner,Android,12,5,5,7,4,36,4,4
U15497,56,Male,Freelancer,Android,3,4,9,9,4,20,0,12
U15498,44,Female,Professional,Android,5,1,6,8,2,39,3,3
U15499,35,Female,Freelancer,Android,1,6,4,6,6,24,6,7
U15500,32,Male,Professional,iOS,11,8,6,8,3,38,6,4
U15501,34,Other,Professional,iOS,8,3,3,8,3,17,2,2
U15502,48,Female,Student,Android,6,1,9,9,9,38,3,13
U15503,37,Female,Student,iOS,9,7,1,8,6,20,4,8
U15504,41,Other,Student,Android,8,4,9,9,10,51,1,11
U15505,27,Female,Business Owner,Android,8,5,8,4,3,30,0,8
U15506,37,Other,Freelancer,iOS,6,6,9,8,1,7,6,5
U15507,39,Other,Professional,Android,12,4,1,9,9,18,1,11
U15508,40,Female,Freelancer,iOS,6,5,3,4,10,53,3,2
U15509,38,Female,Professional,iOS,5,4,7,9,9,44,4,12
U15510,46,Female,Professional,iOS,7,4,1,8,2,44,2,4
U15511,37,Female,Student,iOS,10,8,6,6,8,10,4,12
U15512,45,Other,Freelancer,iOS,4,2,3,8,1,50,3,6
U15513,54,Other,Business Owner,Android,10,7,2,8,8,23,5,3
U15514,43,Female,Freelancer,Android,10,2,8,6,1,52,2,6
U15515,44,Female,Professional,Android,2,6,3,6,10,51,2,11
U15516,18,Other,Freelancer,Android,1,7,5,7,4,34,4,14
U15517,43,Female,Freelancer,Android,2,7,2,8,5,26,2,5
U15518,21,Female,Freelancer,Android,3,1,1,5,8,55,4,14
U15519,44,Other,Student,iOS,4,2,3,5,8,51,4,9
U15520,40,Female,Student,Android,8,8,2,7,7,25,0,7
U15521,59,Other,Business Owner,iOS,6,6,2,4,5,50,4,6
U15522,26,Male,Freelancer,iOS,6,8,5,7,7,30,1,6
U15523,47,Male,Business Owner,Android,3,6,7,8,10,19,2,12
U15524,35,Other,Business Owner,Android,8,6,2,5,5,18,2,8
U15525,19,Female,Business Owner,iOS,2,5,10,6,2,51,4,6
U15526,30,Male,Business Owner,Android,10,3,5,8,9,10,4,10
U15527,31,Other,Business Owner,Android,6,7,10,5,2,44,0,12
U15528,60,Other,Student,iOS,4,5,2,7,8,44,2,4
U15529,34,Other,Business Owner,iOS,11,1,4,8,9,47,4,12
U15530,36,Male,Student,Android,6,6,2,5,1,24,5,7
U15531,41,Male,Professional,Android,8,4,10,9,9,24,6,3
U15532,19,Male,Freelancer,iOS,6,4,10,8,1,45,1,4
U15533,38,Female,Freelancer,iOS,6,3,9,4,3,30,4,3
U15534,45,Female,Professional,iOS,9,7,1,7,4,60,3,3
U15535,42,Other,Business Owner,iOS,10,5,1,6,3,32,0,9
U15536,38,Other,Business Owner,Android,4,4,8,8,5,51,0,9
U15537,53,Female,Professional,Android,6,5,10,7,5,35,6,3
U15538,53,Female,Professional,Android,7,0,8,9,2,30,1,10
U15539,30,Female,Student,iOS,5,3,3,8,5,13,4,5
U15540,31,Male,Business Owner,Android,5,2,10,8,6,16,6,4
U15541,57,Female,Business Owner,iOS,5,4,6,9,4,9,1,4
U15542,50,Male,Student,Android,5,1,2,8,1,52,2,9
U15543,46,Male,Business Owner,iOS,5,1,10,5,9,17,5,12
U15544,35,Male,Business Owner,iOS,12,7,8,7,6,24,2,4
U15545,24,Female,Professional,iOS,6,6,8,8,4,13,3,3
U15546,22,Male,Professional,iOS,10,2,10,4,2,51,4,7
U15547,33,Male,Student,iOS,7,1,9,6,3,48,2,12
U15548,28,Female,Business Owner,iOS,2,2,2,7,1,56,2,10
U15549,38,Other,Business Owner,Android,5,6,7,4,5,55,6,10
U15550,48,Female,Freelancer,Android,3,7,7,7,8,38,5,9
U15551,55,Female,Student,iOS,5,2,4,8,1,33,0,13
U15552,48,Male,Business Owner,Android,11,2,10,5,1,47,1,8
U15553,20,Other,Professional,Android,12,6,8,9,3,41,4,7
U15554,60,Other,Student,Android,8,3,3,9,6,38,6,4
U15555,42,Other,Professional,iOS,6,2,9,6,10,26,6,3
U15556,49,Female,Student,iOS,2,3,10,9,8,57,5,14
U15557,33,Female,Freelancer,iOS,5,6,10,6,8,19,2,11
U15558,35,Other,Student,iOS,7,6,9,6,4,18,2,3
U15559,56,Female,Freelancer,iOS,4,8,6,8,8,34,6,11
U15560,55,Other,Business Owner,Android,2,1,10,8,8,39,4,4
U15561,42,Other,Professional,iOS,2,6,10,7,6,17,1,11
U15562,21,Female,Student,iOS,2,4,8,5,8,49,1,13
U15563,24,Other,Freelancer,Android,7,3,7,4,9,59,0,10
U15564,21,Other,Professional,Android,6,7,3,9,10,46,5,9
U15565,58,Male,Student,Android,6,1,1,6,1,16,5,12
U15566,39,Other,Freelancer,iOS,3,1,8,5,2,9,5,2
U15567,35,Female,Business Owner,Android,5,2,8,6,4,40,6,5
U15568,52,Female,Student,Android,6,5,5,7,4,50,2,6
U15569,41,Female,Business Owner,Android,11,1,1,7,8,59,1,9
U15570,46,Female,Student,Android,8,2,9,6,7,58,2,6
U15571,36,Female,Freelancer,Android,7,1,6,7,7,48,0,13
U15572,25,Male,Student,Android,6,7,5,8,1,26,3,12
U15573,48,Male,Freelancer,iOS,3,4,10,4,10,6,6,2
U15574,26,Female,Student,iOS,1,3,1,4,2,39,5,9
U15575,22,Male,Professional,Android,5,1,7,5,7,30,4,10
U15576,38,Male,Freelancer,Android,4,3,8,4,8,38,1,3
U15577,44,Female,Student,iOS,5,6,8,5,6,8,2,3
U15578,27,Other,Professional,Android,8,3,2,7,4,44,3,12
U15579,27,Male,Business Owner,iOS,11,4,7,6,9,43,1,2
U15580,55,Other,Student,Android,11,3,4,6,1,5,5,13
U15581,37,Other,Freelancer,Android,10,7,4,7,10,30,0,7
U15582,54,Other,Student,Android,1,4,1,5,2,49,6,13
U15583,30,Other,Student,Android,12,1,8,7,1,38,1,9
U15584,53,Male,Student,Android,11,3,1,8,1,19,2,7
U15585,23,Female,Professional,iOS,9,7,10,4,2,59,4,4
U15586,46,Male,Professional,iOS,3,6,9,5,5,55,4,5
U15587,33,Male,Professional,iOS,9,7,6,6,5,57,6,5
U15588,38,Female,Professional,Android,8,1,4,7,7,12,1,2
U15589,54,Female,Professional,Android,1,6,10,4,1,57,5,10
U15590,52,Female,Student,iOS,5,4,4,6,6,57,5,3
U15591,60,Male,Student,Android,4,3,1,8,2,60,4,4
U15592,34,Other,Business Owner,iOS,3,5,10,6,2,56,0,13
U15593,53,Other,Freelancer,Android,6,2,9,8,8,53,1,8
U15594,51,Other,Freelancer,Android,1,0,1,4,2,17,6,12
U15595,36,Other,Business Owner,iOS,7,6,10,7,7,40,6,4
U15596,19,Female,Freelancer,Android,9,3,5,5,4,52,3,6
U15597,26,Female,Professional,Android,4,2,8,4,10,11,6,13
U15598,22,Female,Freelancer,Android,8,2,9,9,1,16,0,5
U15599,38,Female,Freelancer,Android,2,5,8,6,5,21,3,8
U15600,41,Female,Student,iOS,6,6,2,6,5,34,6,4
U15601,46,Male,Business Owner,Android,4,8,6,5,8,54,0,11
U15602,31,Other,Professional,Android,9,1,3,5,1,20,0,11
U15603,29,Male,Professional,Android,3,7,1,9,9,6,3,3
U15604,38,Female,Business Owner,Android,10,5,10,6,6,17,1,12
U15605,47,Female,Student,iOS,6,7,8,6,9,55,3,4
U15606,32,Other,Professional,iOS,3,4,2,8,6,52,6,5
U15607,47,Male,Freelancer,Android,6,6,4,6,1,59,0,9
U15608,41,Male,Professional,Android,10,2,3,8,2,44,5,7
U15609,39,Other,Professional,Android,11,6,1,5,7,43,6,4
U15610,30,Male,Professional,iOS,6,4,7,9,7,16,2,10
U15611,34,Male,Business Owner,Android,12,5,9,8,7,5,0,8
U15612,34,Female,Student,iOS,11,4,2,8,10,50,3,10
U15613,56,Female,Business Owner,Android,6,2,5,6,8,36,3,10
U15614,19,Other,Business Owner,Android,10,6,3,5,5,42,6,8
U15615,26,Female,Professional,Android,4,2,7,4,3,52,0,10
U15616,25,Female,Professional,iOS,9,7,10,6,7,6,5,5
U15617,59,Female,Business Owner,iOS,2,4,1,8,2,49,3,12
U15618,44,Female,Business Owner,Android,9,4,9,4,10,56,0,5
U15619,45,Male,Student,Android,8,6,1,8,3,48,6,10
U15620,43,Male,Freelancer,Android,7,8,6,8,5,24,4,14
U15621,49,Other,Professional,Android,7,7,7,5,5,34,5,10
U15622,21,Other,Freelancer,Android,5,6,8,7,5,14,3,9
U15623,51,Other,Freelancer,Android,10,6,7,7,5,6,4,12
U15624,21,Female,Freelancer,iOS,11,5,2,4,3,52,0,12
U15625,50,Male,Professional,iOS,4,7,7,6,5,44,3,11
U15626,41,Other,Freelancer,iOS,4,1,10,8,4,29,3,9
U15627,19,Female,Student,Android,4,4,9,7,4,24,6,10
U15628,54,Male,Freelancer,iOS,3,8,1,8,5,56,1,11
U15629,45,Other,Freelancer,iOS,7,5,3,4,3,42,1,12
U15630,20,Male,Student,Android,4,5,6,6,1,48,6,9
U15631,50,Other,Professional,iOS,3,2,10,8,5,50,2,13
U15632,38,Male,Professional,iOS,3,7,7,6,6,20,0,14
U15633,52,Other,Professional,Android,10,7,6,6,2,59,4,3
U15634,49,Male,Business Owner,Android,11,4,5,7,5,30,5,10
U15635,36,Male,Student,Android,6,5,5,8,4,17,6,12
U15636,54,Male,Freelancer,iOS,6,3,6,5,5,43,4,2
U15637,39,Other,Professional,iOS,2,8,4,8,3,16,6,2
U15638,58,Female,Freelancer,iOS,8,2,2,6,9,25,0,6
U15639,22,Male,Business Owner,iOS,8,1,6,7,4,14,6,13
U15640,22,Other,Freelancer,iOS,2,7,10,6,3,46,6,4
U15641,54,Other,Professional,iOS,7,1,5,9,3,9,2,2
U15642,23,Male,Freelancer,iOS,3,7,3,6,4,49,5,6
U15643,53,Female,Freelancer,iOS,3,6,2,8,6,36,0,2
U15644,25,Other,Freelancer,Android,2,8,3,9,1,37,0,2
U15645,52,Other,Professional,Android,7,8,8,5,3,41,0,7
U15646,28,Male,Student,Android,10,6,2,7,6,46,4,14
U15647,50,Female,Freelancer,iOS,7,2,3,6,7,36,6,8
U15648,23,Other,Student,Android,8,8,10,7,10,14,6,9
U15649,54,Other,Freelancer,Android,10,8,5,6,1,20,0,4
U15650,47,Male,Freelancer,Android,9,2,2,6,9,11,5,8
U15651,57,Female,Business Owner,Android,4,5,10,6,6,22,5,12
U15652,59,Male,Professional,iOS,8,4,4,8,7,17,2,12
U15653,30,Other,Business Owner,iOS,4,2,2,5,1,32,2,3
U15654,22,Other,Freelancer,iOS,3,8,10,6,4,32,4,13
U15655,45,Male,Professional,iOS,12,2,5,7,9,12,2,6
U15656,35,Male,Student,iOS,3,2,5,5,9,43,0,7
U15657,47,Male,Professional,Android,8,8,7,8,3,27,2,8
U15658,46,Male,Professional,iOS,3,3,6,8,5,29,5,3
U15659,27,Other,Business Owner,iOS,5,5,7,8,6,50,4,5
U15660,59,Male,Business Owner,Android,8,4,8,8,10,45,5,9
U15661,39,Female,Freelancer,iOS,8,1,5,8,8,58,1,10
U15662,22,Female,Professional,iOS,8,3,2,9,3,9,5,10
U15663,29,Female,Student,Android,3,3,6,6,1,13,3,13
U15664,59,Female,Professional,Android,10,7,2,7,7,42,4,4
U15665,54,Female,Freelancer,Android,6,4,10,7,7,46,1,6
U15666,39,Other,Freelancer,Android,2,6,9,4,8,42,2,4
U15667,47,Female,Business Owner,Android,3,5,6,5,6,58,0,13
U15668,51,Male,Student,Android,10,7,9,6,4,30,5,4
U15669,45,Other,Professional,Android,10,7,9,8,5,52,3,6
U15670,19,Female,Student,Android,11,3,1,5,2,31,5,7
U15671,43,Female,Freelancer,Android,6,8,9,6,7,39,1,8
U15672,54,Other,Freelancer,iOS,8,6,4,8,10,35,5,7
U15673,36,Other,Professional,iOS,2,3,5,9,5,16,3,11
U15674,18,Female,Student,iOS,6,1,2,7,6,22,0,13
U15675,57,Other,Professional,Android,4,1,10,7,6,32,6,5
U15676,42,Other,Professional,iOS,5,5,3,9,8,34,2,3
U15677,19,Other,Professional,iOS,12,3,6,5,5,40,4,7
U15678,18,Female,Freelancer,Android,9,1,10,8,1,33,4,10
U15679,32,Other,Freelancer,Android,12,7,6,7,10,53,2,6
U15680,38,Other,Business Owner,iOS,8,3,3,5,4,55,2,6
U15681,45,Other,Student,iOS,8,3,5,6,10,16,5,3
U15682,27,Female,Student,iOS,6,7,10,4,6,36,3,3
U15683,34,Female,Student,Android,1,6,9,4,9,44,4,13
U15684,32,Other,Student,Android,7,4,10,4,7,36,3,5
U15685,55,Other,Student,Android,10,7,10,5,5,34,5,2
U15686,38,Other,Freelancer,Android,4,5,2,7,10,54,5,8
U15687,52,Other,Freelancer,iOS,2,4,9,6,10,32,1,12
U15688,47,Female,Freelancer,iOS,5,4,5,6,3,8,5,3
U15689,59,Other,Business Owner,Android,2,7,6,6,5,18,6,13
U15690,60,Other,Professional,Android,7,6,6,5,3,10,2,7
U15691,30,Female,Business Owner,iOS,4,4,2,5,8,40,1,12
U15692,54,Female,Freelancer,Android,7,1,8,8,1,10,3,7
U15693,40,Other,Professional,iOS,10,1,10,4,10,22,4,10
U15694,54,Other,Business Owner,iOS,10,8,10,7,7,5,6,3
U15695,27,Female,Freelancer,Android,9,3,10,8,8,22,2,5
U15696,30,Male,Professional,Android,1,4,10,7,2,56,1,3
U15697,27,Male,Business Owner,iOS,5,4,3,5,2,33,3,2
U15698,31,Female,Professional,Android,2,1,5,7,7,53,0,8
U15699,37,Other,Professional,Android,9,2,9,6,2,35,0,7
U15700,29,Male,Professional,Android,7,4,1,7,10,9,6,12
U15701,24,Female,Business Owner,Android,10,7,4,6,6,50,0,8
U15702,19,Other,Student,Android,5,8,6,6,5,59,2,6
U15703,52,Female,Student,Android,2,6,3,4,2,31,3,5
U15704,56,Female,Business Owner,Android,8,5,7,5,4,46,0,14
U15705,20,Male,Professional,Android,6,6,9,5,3,24,0,13
U15706,26,Other,Freelancer,Android,5,2,8,9,6,58,3,10
U15707,52,Other,Student,Android,9,5,7,5,2,51,4,3
U15708,40,Male,Professional,Android,11,2,5,6,3,30,3,11
U15709,22,Female,Freelancer,Android,3,2,2,5,8,8,6,7
U15710,38,Other,Business Owner,iOS,8,6,7,9,2,10,1,3
U15711,38,Other,Student,Android,2,1,3,6,7,13,6,9
U15712,32,Male,Freelancer,iOS,12,4,9,5,8,15,3,8
U15713,60,Male,Professional,Android,1,4,5,4,3,10,4,9
U15714,31,Other,Student,iOS,2,7,1,7,1,52,1,5
U15715,30,Other,Professional,iOS,10,4,8,7,9,45,3,10
U15716,37,Other,Freelancer,Android,2,6,7,6,4,59,3,10
U15717,28,Female,Student,iOS,6,3,7,5,5,5,2,5
U15718,45,Male,Professional,iOS,10,1,5,5,5,39,4,9
U15719,35,Male,Student,iOS,7,1,6,9,2,60,4,14
U15720,32,Other,Freelancer,Android,10,6,8,8,10,27,1,14
U15721,31,Other,Student,iOS,5,1,7,9,2,12,2,6
U15722,40,Other,Student,Android,3,4,2,7,1,23,2,9
U15723,19,Other,Freelancer,Android,10,1,6,9,1,53,4,8
U15724,26,Male,Professional,iOS,11,2,7,8,8,12,6,4
U15725,46,Male,Student,Android,11,3,9,6,6,59,5,10
U15726,25,Female,Freelancer,Android,4,3,10,8,2,44,3,6
U15727,42,Other,Student,Android,8,4,2,9,7,33,5,8
U15728,19,Other,Business Owner,Android,4,4,8,7,5,17,5,11
U15729,46,Female,Student,iOS,3,1,1,6,9,45,2,13
U15730,31,Female,Student,Android,8,5,3,8,3,44,3,13
U15731,42,Other,Student,Android,7,2,10,9,10,41,0,7
U15732,21,Female,Student,Android,3,6,8,6,8,11,1,3
U15733,46,Other,Freelancer,iOS,3,1,9,7,5,57,5,9
U15734,46,Other,Freelancer,Android,5,6,3,6,4,38,5,2
U15735,43,Other,Student,Android,12,8,2,8,1,24,0,2
U15736,30,Other,Professional,Android,2,3,4,9,1,14,6,3
U15737,31,Other,Professional,Android,7,7,3,6,6,59,1,2
U15738,42,Female,Freelancer,iOS,5,5,8,8,9,11,4,3
U15739,55,Male,Student,Android,8,5,4,5,2,9,6,5
U15740,25,Male,Business Owner,iOS,6,1,5,8,2,8,0,7
U15741,23,Male,Freelancer,iOS,4,3,10,8,4,27,4,8
U15742,29,Male,Professional,iOS,4,7,2,7,2,47,4,3
U15743,50,Male,Student,Android,5,5,4,5,1,21,5,6
U15744,55,Female,Freelancer,iOS,7,7,9,7,4,36,1,13
U15745,51,Female,Business Owner,iOS,6,2,5,6,5,18,3,8
U15746,25,Male,Professional,Android,11,4,6,6,6,30,5,9
U15747,28,Other,Professional,iOS,7,3,3,8,3,41,1,6
U15748,31,Male,Professional,iOS,4,6,9,5,1,21,3,5
U15749,25,Male,Student,Android,3,2,10,7,4,18,5,9
U15750,49,Female,Student,Android,11,4,2,5,6,42,1,9
U15751,56,Male,Professional,iOS,4,4,9,7,9,22,1,4
U15752,40,Female,Business Owner,Android,1,4,8,8,3,55,6,3
U15753,38,Male,Professional,Android,8,2,2,9,7,13,5,5
U15754,44,Male,Business Owner,Android,6,8,6,7,1,41,1,2
U15755,30,Female,Student,Android,2,5,6,4,7,54,1,6
U15756,31,Male,Student,Android,4,8,2,4,1,8,6,11
U15757,23,Male,Business Owner,Android,8,4,1,8,8,56,3,9
U15758,50,Other,Professional,iOS,10,2,10,7,10,49,3,12
U15759,41,Female,Freelancer,Android,3,1,1,7,3,9,4,2
U15760,48,Female,Freelancer,iOS,10,3,4,5,7,44,6,2
U15761,34,Female,Professional,iOS,6,5,6,5,10,26,2,4
U15762,50,Male,Student,Android,7,6,3,7,2,51,4,7
U15763,25,Male,Student,iOS,3,5,7,9,5,59,5,12
U15764,47,Male,Student,iOS,5,1,8,8,8,47,5,10
U15765,19,Female,Professional,iOS,7,3,7,7,8,32,4,4
U15766,18,Male,Business Owner,Android,10,8,8,5,3,19,4,10
U15767,42,Other,Student,iOS,6,4,6,6,1,34,6,12
